datetime,pow_P,temp,shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),global_tilted_irradiance (W/m²)
2025-03-11 10:00:00,17332.0,58.79,709.3,497.3,212.0,709.3
2025-03-11 11:00:00,41520.0,60.72,746.7,430.3,316.4,746.7
2025-03-11 12:00:00,74540.0,61.33,778.0,404.6,373.4,778.0
2025-03-11 13:00:00,10350.0,53.97,686.0,282.9,403.1,686.0
2025-03-11 14:00:00,5719.0,50.5,463.8,103.8,360.1,463.8
2025-03-11 15:00:00,5418.0,48.74,429.5,133.1,296.4,429.5
2025-03-11 16:00:00,2492.0,46.97,197.8,27.6,170.3,197.8
2025-03-11 17:00:00,0.0,49.1,269.7,134.4,135.2,269.7
2025-03-11 18:00:00,0.0,0.0,64.8,14.6,50.3,64.8
2025-03-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-12 05:00:00,0.0,36.05,0.0,0.0,0.0,0.0
2025-03-12 06:00:00,9788.0,44.54,0.0,0.0,0.0,0.0
2025-03-12 07:00:00,26690.0,46.94,82.2,29.9,52.2,82.2
2025-03-12 08:00:00,38480.0,54.74,325.7,200.6,125.1,325.7
2025-03-12 09:00:00,49510.0,58.82,561.0,404.9,156.1,561.0
2025-03-12 10:00:00,62540.0,63.4,756.0,563.5,192.5,756.0
2025-03-12 11:00:00,74590.0,64.58,908.7,673.3,235.4,908.7
2025-03-12 12:00:00,66640.0,67.74,876.3,546.7,329.6,876.3
2025-03-12 13:00:00,63600.0,66.29,877.3,545.9,331.4,877.3
2025-03-12 14:00:00,13056.0,56.11,735.3,405.8,329.6,735.3
2025-03-12 15:00:00,32159.0,54.05,678.5,442.1,236.4,678.5
2025-03-12 16:00:00,7407.0,51.88,374.5,160.9,213.6,374.5
2025-03-12 17:00:00,239.0,49.07,276.5,141.8,134.7,276.5
2025-03-12 18:00:00,0.0,0.0,56.3,9.7,46.6,56.3
2025-03-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13 05:00:00,0.0,34.96,0.0,0.0,0.0,0.0
2025-03-13 06:00:00,10191.0,44.84,0.0,0.0,0.0,0.0
2025-03-13 07:00:00,26841.0,46.62,61.3,14.5,46.9,61.3
2025-03-13 08:00:00,29361.0,54.74,252.3,119.7,132.7,252.3
2025-03-13 09:00:00,42350.0,57.2,525.2,356.9,168.3,525.2
2025-03-13 10:00:00,55600.0,62.95,715.8,503.1,212.7,715.8
2025-03-13 11:00:00,53640.0,68.71000000000001,856.5,591.3,265.2,856.5
2025-03-13 12:00:00,61070.0,72.26,943.2,647.8,295.4,943.2
2025-03-13 13:00:00,61410.0,70.53,1008.3,746.9,261.5,1008.3
2025-03-13 14:00:00,46950.0,62.72,906.3,662.2,244.1,906.3
2025-03-13 15:00:00,30933.0,59.4,715.7,496.1,219.6,715.7
2025-03-13 16:00:00,11344.0,51.55,541.0,372.4,168.6,541.0
2025-03-13 17:00:00,273.0,49.44,323.3,194.2,129.1,323.3
2025-03-13 18:00:00,0.0,0.0,60.5,11.9,48.6,60.5
2025-03-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-14 05:00:00,0.0,34.99,0.0,0.0,0.0,0.0
2025-03-14 06:00:00,9138.0,40.75,0.0,0.0,0.0,0.0
2025-03-14 07:00:00,26145.0,45.67,89.8,35.2,54.7,89.8
2025-03-14 08:00:00,41250.0,55.17,328.2,202.1,126.1,328.2
2025-03-14 09:00:00,51190.0,59.4,564.2,406.8,157.3,564.2
2025-03-14 10:00:00,54370.0,63.13,762.3,569.1,193.3,762.3
2025-03-14 11:00:00,63840.0,68.28,931.3,703.1,228.2,931.3
2025-03-14 12:00:00,54480.0,69.8,1013.2,754.2,258.9,1013.2
2025-03-14 13:00:00,21008.0,67.77,1003.5,737.8,265.7,1003.5
2025-03-14 14:00:00,44030.0,65.45,910.7,667.6,243.1,910.7
2025-03-14 15:00:00,11364.0,57.61,733.2,521.2,211.9,733.2
2025-03-14 16:00:00,11530.0,52.2,492.8,307.2,185.6,492.8
2025-03-14 17:00:00,243.0,49.57,308.0,177.0,131.0,308.0
2025-03-14 18:00:00,0.0,0.0,56.5,9.7,46.8,56.5
2025-03-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-15 05:00:00,0.0,35.43,0.0,0.0,0.0,0.0
2025-03-15 06:00:00,7925.0,44.6,0.0,0.0,0.0,0.0
2025-03-15 07:00:00,23589.0,46.31,88.3,33.5,54.9,88.3
2025-03-15 08:00:00,39670.0,55.120000000000005,323.2,196.1,127.1,323.2
2025-03-15 09:00:00,52230.0,59.28,558.0,397.7,160.3,558.0
2025-03-15 10:00:00,58080.0,65.24,754.0,555.2,198.8,754.0
2025-03-15 11:00:00,22839.0,60.76,913.5,674.1,239.4,913.5
2025-03-15 12:00:00,58960.0,64.08,662.2,251.7,410.4,662.2
2025-03-15 13:00:00,55350.0,64.94,645.8,233.0,412.8,645.8
2025-03-15 14:00:00,13825.0,57.32,867.7,600.5,267.2,867.7
2025-03-15 15:00:00,26341.0,56.57,629.2,368.7,260.5,629.2
2025-03-15 16:00:00,9788.0,49.870000000000005,451.2,251.9,199.2,451.2
2025-03-15 17:00:00,293.0,48.68,259.2,122.5,136.6,259.2
2025-03-15 18:00:00,0.0,0.0,40.7,3.3,37.4,40.7
2025-03-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-16 05:00:00,0.0,36.14,0.0,0.0,0.0,0.0
2025-03-16 06:00:00,5723.0,44.27,0.0,0.0,0.0,0.0
2025-03-16 07:00:00,22297.0,44.39,64.7,15.4,49.3,64.7
2025-03-16 08:00:00,18025.0,51.63,291.7,160.3,131.4,291.7
2025-03-16 09:00:00,56990.0,58.31,426.0,222.4,203.6,426.0
2025-03-16 10:00:00,24796.0,58.8,637.5,382.9,254.6,637.5
2025-03-16 11:00:00,20279.0,55.55,621.8,254.7,367.1,621.8
2025-03-16 12:00:00,24603.0,62.99,572.8,160.9,411.9,572.8
2025-03-16 13:00:00,8656.0,51.36,639.7,225.6,414.1,639.7
2025-03-16 14:00:00,43070.0,58.51,579.0,204.9,374.1,579.0
2025-03-16 15:00:00,24944.0,55.28,769.5,573.1,196.4,769.5
2025-03-16 16:00:00,9410.0,49.7,404.7,194.1,210.5,404.7
2025-03-16 17:00:00,219.0,48.41,265.2,128.9,136.2,265.2
2025-03-16 18:00:00,0.0,0.0,37.3,2.4,34.9,37.3
2025-03-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17 05:00:00,0.0,34.49,0.0,0.0,0.0,0.0
2025-03-17 06:00:00,5888.0,44.09,0.0,0.0,0.0,0.0
2025-03-17 07:00:00,22883.0,44.78,91.0,34.3,56.7,91.0
2025-03-17 08:00:00,21638.0,50.44,315.5,186.2,129.3,315.5
2025-03-17 09:00:00,15731.0,50.78,452.8,255.1,197.7,452.8
2025-03-17 10:00:00,48280.0,54.5,262.5,26.6,235.9,262.5
2025-03-17 11:00:00,26501.0,62.06,691.5,341.0,350.5,691.5
2025-03-17 12:00:00,45780.0,67.23,867.3,523.3,344.0,867.3
2025-03-17 13:00:00,54290.0,54.38,952.3,653.5,298.8,952.3
2025-03-17 14:00:00,37420.0,61.75,643.8,278.6,365.2,643.8
2025-03-17 15:00:00,14329.0,53.83,749.3,543.2,206.2,749.3
2025-03-17 16:00:00,3573.0,49.61,370.0,154.9,215.1,370.0
2025-03-17 17:00:00,259.0,48.81,131.3,21.6,109.8,131.3
2025-03-17 18:00:00,0.0,0.0,33.3,1.5,31.9,33.3
2025-03-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-18 05:00:00,0.0,32.6,0.0,0.0,0.0,0.0
2025-03-18 06:00:00,10940.0,44.78,0.0,0.0,0.0,0.0
2025-03-18 07:00:00,26944.0,47.45,88.2,31.5,56.7,88.2
2025-03-18 08:00:00,46270.0,55.25,338.2,210.2,127.9,338.2
2025-03-18 09:00:00,59480.0,60.9,563.8,401.8,162.0,563.8
2025-03-18 10:00:00,61160.0,67.15,745.0,536.7,208.3,745.0
2025-03-18 11:00:00,24341.0,55.55,936.2,702.2,233.9,936.2
2025-03-18 12:00:00,21381.0,71.56,878.7,538.6,340.0,878.7
2025-03-18 13:00:00,54160.0,69.15,891.8,558.6,333.3,891.8
2025-03-18 14:00:00,40480.0,63.36,849.2,568.7,280.4,849.2
2025-03-18 15:00:00,25761.0,58.35,739.0,527.5,211.5,739.0
2025-03-18 16:00:00,7244.0,52.35,572.3,412.6,159.7,572.3
2025-03-18 17:00:00,339.0,49.64,267.7,131.5,136.1,267.7
2025-03-18 18:00:00,0.0,0.0,2.8,-0.1,2.9,2.8
2025-03-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19 05:00:00,0.0,36.63,0.0,0.0,0.0,0.0
2025-03-19 06:00:00,9273.0,44.3,0.0,0.0,0.0,0.0
2025-03-19 07:00:00,27324.0,45.99,100.8,40.9,60.0,100.8
2025-03-19 08:00:00,42670.0,54.67,350.3,222.5,127.9,350.3
2025-03-19 09:00:00,53260.0,58.42,587.8,431.7,156.1,587.8
2025-03-19 10:00:00,60570.0,63.63,783.8,591.4,192.4,783.8
2025-03-19 11:00:00,63070.0,67.85,952.0,724.0,228.0,952.0
2025-03-19 12:00:00,61240.0,70.18,1037.8,782.8,255.0,1037.8
2025-03-19 13:00:00,53420.0,69.15,1035.5,779.5,256.0,1035.5
2025-03-19 14:00:00,40310.0,64.31,954.7,728.7,225.9,954.7
2025-03-19 15:00:00,22169.0,57.61,800.3,615.7,184.6,800.3
2025-03-19 16:00:00,10513.0,51.28,575.7,416.8,158.9,575.7
2025-03-19 17:00:00,269.0,49.47,267.2,130.9,136.2,267.2
2025-03-19 18:00:00,0.0,0.0,64.0,13.9,50.1,64.0
2025-03-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20 05:00:00,207.0,34.47,0.0,0.0,0.0,0.0
2025-03-20 06:00:00,10666.0,43.5,0.0,0.0,0.0,0.0
2025-03-20 07:00:00,25783.0,44.87,90.7,32.2,58.5,90.7
2025-03-20 08:00:00,42340.0,55.16,328.2,197.9,130.2,328.2
2025-03-20 09:00:00,48990.0,57.43,572.5,410.8,161.7,572.5
2025-03-20 10:00:00,53610.0,60.05,766.8,565.1,201.7,766.8
2025-03-20 11:00:00,57190.0,64.76,882.3,615.9,266.4,882.3
2025-03-20 12:00:00,60450.0,66.94,960.5,661.3,299.2,960.5
2025-03-20 13:00:00,43980.0,63.95,1010.2,739.3,270.9,1010.2
2025-03-20 14:00:00,20915.0,55.72,610.8,237.4,373.4,610.8
2025-03-20 15:00:00,10825.0,51.0,510.0,212.3,297.7,510.0
2025-03-20 16:00:00,7344.0,52.31,554.5,388.9,165.6,554.5
2025-03-20 17:00:00,283.0,49.77,225.7,88.2,137.4,225.7
2025-03-20 18:00:00,0.0,0.0,19.3,-0.2,19.5,19.3
2025-03-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 05:00:00,191.0,33.99,0.0,0.0,0.0,0.0
2025-03-21 06:00:00,9881.0,43.37,0.0,0.0,0.0,0.0
2025-03-21 07:00:00,26418.0,45.2,106.8,44.5,62.4,106.8
2025-03-21 08:00:00,23249.0,53.9,355.0,226.3,128.7,355.0
2025-03-21 09:00:00,52690.0,58.14,598.8,443.7,155.2,598.8
2025-03-21 10:00:00,64660.0,61.98,795.2,604.4,190.8,795.2
2025-03-21 11:00:00,65920.0,66.89,901.8,643.9,257.9,901.8
2025-03-21 12:00:00,56890.0,68.31,1003.5,726.7,276.8,1003.5
2025-03-21 13:00:00,32424.0,58.63,922.0,600.9,321.1,922.0
2025-03-21 14:00:00,33030.0,59.64,581.2,204.2,377.0,581.2
2025-03-21 15:00:00,26851.0,57.52,745.2,535.2,210.0,745.2
2025-03-21 16:00:00,8382.0,50.620000000000005,462.3,265.2,197.1,462.3
2025-03-21 17:00:00,261.0,49.04,264.2,127.6,136.6,264.2
2025-03-21 18:00:00,0.0,0.0,61.8,12.6,49.2,61.8
2025-03-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 05:00:00,0.0,34.93,0.0,0.0,0.0,0.0
2025-03-22 06:00:00,9166.0,43.44,0.0,0.0,0.0,0.0
2025-03-22 07:00:00,23869.0,44.84,102.8,40.7,62.1,102.8
2025-03-22 08:00:00,38140.0,55.38,352.7,223.3,129.4,352.7
2025-03-22 09:00:00,53350.0,58.63,586.7,427.1,159.6,586.7
2025-03-22 10:00:00,59450.0,64.17,789.8,595.1,194.7,789.8
2025-03-22 11:00:00,62180.0,68.49,953.3,720.5,232.9,953.3
2025-03-22 12:00:00,36490.0,64.38,1039.3,780.4,258.9,1039.3
2025-03-22 13:00:00,51270.0,68.23,1036.5,777.4,259.1,1036.5
2025-03-22 14:00:00,39280.0,65.01,956.2,728.5,227.6,956.2
2025-03-22 15:00:00,23477.0,59.2,798.2,611.5,186.6,798.2
2025-03-22 16:00:00,7735.0,51.89,569.5,408.4,161.1,569.5
2025-03-22 17:00:00,279.0,49.38,301.2,168.8,132.3,301.2
2025-03-22 18:00:00,0.0,0.0,59.2,11.1,48.1,59.2
2025-03-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-23 05:00:00,467.0,37.29,0.0,0.0,0.0,0.0
2025-03-23 06:00:00,9951.0,44.6,0.0,0.0,0.0,0.0
2025-03-23 07:00:00,29668.0,46.94,97.2,35.5,61.6,97.2
2025-03-23 08:00:00,39880.0,54.45,242.7,101.3,141.4,242.7
2025-03-23 09:00:00,53030.0,59.120000000000005,566.5,399.4,167.1,566.5
2025-03-23 10:00:00,58490.0,63.53,789.8,593.6,196.3,789.8
2025-03-23 11:00:00,62670.0,63.99,946.7,708.6,238.0,946.7
2025-03-23 12:00:00,31265.0,66.49,1038.7,777.9,260.8,1038.7
2025-03-23 13:00:00,51360.0,65.77,1036.2,775.8,260.4,1036.2
2025-03-23 14:00:00,17953.0,60.98,894.3,633.8,260.5,894.3
2025-03-23 15:00:00,11698.0,54.05,664.2,415.0,249.1,664.2
2025-03-23 16:00:00,7125.0,50.02,437.3,232.9,204.5,437.3
2025-03-23 17:00:00,256.0,48.64,253.2,115.8,137.4,253.2
2025-03-23 18:00:00,0.0,0.0,30.3,0.9,29.4,30.3
2025-03-23 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24 05:00:00,85.0,32.4,0.0,0.0,0.0,0.0
2025-03-24 06:00:00,10266.0,43.5,0.2,0.0,0.2,0.2
2025-03-24 07:00:00,25759.0,44.69,106.2,42.2,63.9,106.2
2025-03-24 08:00:00,38980.0,54.85,353.2,222.7,130.5,353.2
2025-03-24 09:00:00,50440.0,56.49,594.2,434.7,159.5,594.2
2025-03-24 10:00:00,56800.0,61.14,803.8,612.1,191.7,803.8
2025-03-24 11:00:00,60980.0,64.02,963.7,732.5,231.2,963.7
2025-03-24 12:00:00,56260.0,64.92,1042.2,781.9,260.3,1042.2
2025-03-24 13:00:00,50330.0,63.8,1034.8,772.7,262.1,1034.8
2025-03-24 14:00:00,36190.0,60.72,943.8,708.6,235.2,943.8
2025-03-24 15:00:00,20679.0,55.89,779.8,584.7,195.1,779.8
2025-03-24 16:00:00,7407.0,49.47,530.3,355.9,174.4,530.3
2025-03-24 17:00:00,315.0,47.52,278.7,143.5,135.2,278.7
2025-03-24 18:00:00,0.0,0.0,52.0,7.5,44.5,52.0
2025-03-24 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-25 05:00:00,0.0,33.79,0.0,0.0,0.0,0.0
2025-03-25 06:00:00,3690.0,43.16,0.2,-4.1,4.3,0.2
2025-03-25 07:00:00,8123.0,42.75,48.8,4.9,43.9,48.8
2025-03-25 08:00:00,18700.0,45.38,139.3,23.6,115.7,139.3
2025-03-25 09:00:00,35840.0,54.81,285.8,73.5,212.3,285.8
2025-03-25 10:00:00,37080.0,57.11,594.0,307.3,286.7,594.0
2025-03-25 11:00:00,41760.0,58.79,644.3,268.6,375.7,644.3
2025-03-25 12:00:00,27848.0,62.440000000000005,731.0,323.1,407.9,731.0
2025-03-25 13:00:00,52600.0,61.84,876.8,527.6,349.2,876.8
2025-03-25 14:00:00,40230.0,57.61,811.3,505.2,306.1,811.3
2025-03-25 15:00:00,15348.0,55.45,710.2,482.0,228.2,710.2
2025-03-25 16:00:00,7859.0,49.93,476.8,283.8,193.0,476.8
2025-03-25 17:00:00,298.0,48.48,287.0,152.8,134.2,287.0
2025-03-25 18:00:00,0.0,0.0,50.7,6.9,43.7,50.7
2025-03-25 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-25 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-26 05:00:00,284.0,33.69,0.0,0.0,0.0,0.0
2025-03-26 06:00:00,10074.0,43.16,0.3,0.0,0.3,0.3
2025-03-26 07:00:00,24873.0,45.1,114.8,48.1,66.7,114.8
2025-03-26 08:00:00,41080.0,55.47,360.7,229.6,131.1,360.7
2025-03-26 09:00:00,52950.0,58.1,596.7,435.9,160.8,596.7
2025-03-26 10:00:00,59970.0,64.53,796.3,598.4,198.0,796.3
2025-03-26 11:00:00,27900.0,60.1,919.3,661.7,257.6,919.3
2025-03-26 12:00:00,23657.0,63.5,931.2,606.8,324.3,931.2
2025-03-26 13:00:00,52410.0,63.620000000000005,751.2,349.7,401.4,751.2
2025-03-26 14:00:00,42310.0,57.52,774.7,450.0,324.7,774.7
2025-03-26 15:00:00,24379.0,55.64,739.7,525.4,214.3,739.7
2025-03-26 16:00:00,9019.0,49.93,524.0,347.2,176.8,524.0
2025-03-26 17:00:00,272.0,48.51,291.5,157.8,133.7,291.5
2025-03-26 18:00:00,0.0,0.0,58.8,10.9,47.9,58.8
2025-03-26 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
